ع/ر  المندوبية;المندوبية الجهوية للتربية;المعتمدية;إسم المؤسّسة;نوع المؤسسة;العنوان
8;باجة;تستور;المعهد الخاص النور;ثانوي;ساحة الشهداء تستور
8;باجة;قبلاط;المعهد الخاص التوفيق;ثانوي;شارع الحبيب بورقيبة قبلاط 
8;باجة;تبرسق;إبن الهيثم الخاص تبرسق;ثانوي;نهج الهادي نويرة عين الكرمة تبرسق
8;باجة;مجاز الباب;المعهد الخاص العزيمة;ثانوي;حي العزيمة 1 نهج ابو نواس مجاز الباب
8;باجة;باجة الجنوبية;المعهد الخاص المستقبل;ثانوي;شارع الحبيب ثامر باجة الجنوبية
8;باجة;باجة الجنوبية;المعهد الخاص المجد;ثانوي;نهج الحبيب ثامر باجة
8;باجة;مجاز الباب;المعهد الخاص النور مجاز الباب;ثانوي;1 حي الأساتذدة مجاز الباب 
9;جندوبة;جندوبة الجنوبية;شركة بن صغير للتعليم الحر جندوبة;ثانوي;01 نهج حنبعل
9;جندوبة;جندوبة الجنوبية;المعهد الخاص إبن رشد جندوبة;ثانوي;المعهد الثانوي الخاص ابن رشد حي النخيل الثاني جندوبة
9;جندوبة;عين دراهم;المعهد الخاص إبن شرف عين دراهم;ثانوي;حي 2 مارس عين دراهم
9;جندوبة;غار دماء;المعهد الخاص عمر الخيام غار الدماء;ثانوي;حي النهوض 2 غارالدماء
9;جندوبة;بوسالم;المعهد الخاص إبن الهيثم بوسالم;ثانوي;33 شارع الحبيب بورقيبة بوسالم 
9;جندوبة;بوسالم;المعهد الخاص الإرتقاء بوسالم;ثانوي;نهج محمد علي ببوسالم
9;جندوبة;جندوبة الجنوبية;المعهد الخاص فرحات حشاد جندوبة;ثانوي;نهج بشار بن برد عدد3 حي النزهة جندوبة
9;جندوبة;طبرقة;المعهد الخاص إبن سينا طبرقة;ثانوي;حي المرجان طريق تونس طبرقة
10;سليانة;سليانة الشمالية;المعهد الخاص ابن ابي الضياف سليانة;ثانوي;
10;سليانة;سليانة الشمالية;المعهد الخاص التوفيق مكثر;ثانوي;حي الأنس مكثر
10;سليانة;سليانة الشمالية;المعهد الخاص الامتياز بوعرادة;ثانوي;نهج 13 اوت بوعرادة
10;سليانة;سليانة الشمالية;المعهد الخاص المستقبل الكريب;ثانوي; حي النصر الكريب
10;سليانة;سليانة الشمالية;المعهد الخاص التفوق سليانة;ثانوي;شارع أبو القاسم الشابي سليانة
11;الكاف;الدهماني;المعهد الخاص الحرية الدهماني;ثانوي;حي ابن خلدون بالدهماني
11;الكاف;تاجروين;المعهد الخاص لقمان بتاجروين;ثانوي;شارع الحبيب بورقيبة تاجروين
11;الكاف;الكاف الشرقية;المعهد الخاص إبن رشيق بالكاف;ثانوي;شارع الطيب المهبري الكاف
11;الكاف;القصور;المعهد الخاص سيدي منصور القصور;ثانوي;صندوق بريد عدد 38 القصور 7160
11;الكاف;الكاف الشرقية;المعهد الخاص ماسينيسا بالكاف;ثانوي;نهج الهادي شاكر الكاف
11;الكاف;تاجروين;المعهد الخاص النجاح بتاجروين;ثانوي;11 نهج الرازي تاجروين 
11;الكاف;الكاف الشرقية;المعهد الخاص خير الدين باشا بالكاف;ثانوي;شارع المنجي سليم قرب الاذاعة
11;الكاف;الكاف الشرقية;المعهد الخاص.الأمل بالكاف;ثانوي;شارع المنجي سليم بالكاف
11;الكاف;ساقية سيدي يوسف;المعهد الخاص الإمتياز س س يوسف;ثانوي;نهج الحبيب ثامر الساقية
12;القصرين;فريانة;المعهد الخاص الحرية فريانة;ثانوي;شارع الحبيب بورقيبة فريانة 
12;القصرين;تالة;المعهد الخاص الحرية بتالة;ثانوي;حي السنيت تالة
12;القصرين;سبيبة;المعهد الخاص الحرية سبيبة;ثانوي;07 شارع الحرية سبيبة 1270
12;القصرين;سبيطلة;المعهد الخاص الحرية سبيطلة;ثانوي;نهج ليبيا سبيطله
12;القصرين;الزهور;المعهد الخاص النجاح القصرين;ثانوي;معتمدية الزهور - القصرين 
12;القصرين;الزهور;المعهد الخاص الأفاق بالقصرين;ثانوي;نهج الاوراس حي الزهور
12;القصرين;القصرين الشمالية;المعهد الخاص الخوارزمي القصرين;ثانوي;نهج حنبعل عدد 4 حي النور القصرين
12;القصرين;سبيطلة;المعهد الخاص الجوهرة سبيطلة;ثانوي;31شارع الطيب المهيري سبيطلة
12;القصرين;ماجل بن عباس;المعهد الخاص ابن سينا ماجل بلعباس;ثانوي;حي المعهد ماجل بلعباس 
12;القصرين;فوسانة;المعهد الخاص الأمل فوسانة;ثانوي;حي الفتح بفوسانة
12;القصرين;القصرين الشمالية;المعهد الخاص ابن خلدون القصرين;ثانوي;شارع 14جانفي القصرين
12;القصرين;فوسانة;المعهد الخاص 9 أفريل فوسانة;ثانوي;فوسانة
12;القصرين;فريانة;المعهد الخاص الأمل فريانة;ثانوي;شارع الحبيب بورقيبة فريانة
12;القصرين;القصرين الشمالية;المعهد الخاص إبن رشد القصرين;ثانوي;شارع 14 جانفي القصرين
12;القصرين;سبيطلة;المعهد الخاص النجاح سبيطلة;ثانوي;52 شارغ الحبيب ثامر سبيطله
12;القصرين;القصرين الشمالية;المعهد الخاص الروابي;ثانوي;الحي الأولمبي القصرين
12;القصرين;العيون;المعهد الخاص الامتياز;ثانوي;العيون القصرين 
12;القصرين;القصرين الشمالية;المعهد الخاص ميريت التعليمية بالقصرين;ثانوي;14 نهج رشيد الجباري  القصرين
12;القصرين;القصرين الشمالية;المعهد الخاص الإضافة بالقصرين;ثانوي;الطريق الحزامية الصغرى حي البساتين الثالث القصرين 
13;سيدي بوزيد;سيدي بوزيد الغربية;معهد الامل الخاص;ثانوي;شارع الجمهورية سيدي بوزيد
13;سيدي بوزيد;المكناسي;المعهد الخاص الحسين بوزيان;ثانوي;شارع الحبيب بورقيبة بالمكناسي 
13;سيدي بوزيد;سيدي بوزيد الغربية;معهد الوسط الخاص;ثانوي;29 نهج احمد التليلي 
13;سيدي بوزيد;المكناسي;معهد السعادة الخاص;ثانوي;شارع الحبيب بورقيبة 
13;سيدي بوزيد;منزل بوزيان;المعهد الخاص عمر بن الخطاب;ثانوي;منزل بوزيان
13;سيدي بوزيد;سيدي بوزيد الغربية;معهد المنار الخاص;ثانوي;3نهج الكويت سيدي بوزيد
13;سيدي بوزيد;الرقاب;معهد الحرية الخاص;ثانوي;طريق صفاقس كلم 1.5 بجانب دار الشباب بالرقاب 
13;سيدي بوزيد;المزونة;المعهد الخاص خير الدين باشا;ثانوي;حي النور المزونة 
13;سيدي بوزيد;سيدي بوزيد الغربية;المعهد الخاص النخبة سيدي بوزيد;ثانوي;شارع الحبيب بورقيبة عمارة الحاج رؤوف نصيري سيدي بوزيد 
13;سيدي بوزيد;المكناسي;المعهد الخاص الشهيد محمد البراهمي;ثانوي;طريق قفصة كم 1 المكناسي
13;سيدي بوزيد;المزونة;المعهد الخاص 09 افريل1938;ثانوي;المفترق الدائري المزونة_المكناسي
13;سيدي بوزيد;سيدي بوزيد الغربية;المعهد الخاص المعارف;ثانوي;
13;سيدي بوزيد;سيدي بوزيد الغربية;المعهد الخاص فيكتور هيقو;ثانوي;شارع 17 ديسمبر 2010 تقاسيم السائح - قبالة المركب الشبابي بسيدي بوزيد 
13;سيدي بوزيد;سيدي بوزيد الغربية;المعهد الخاص ابن سينا;ثانوي;حي الحدائق سيدي بوزيد
13;سيدي بوزيد;سيدي بوزيد الغربية;المعهد الخاص الفوز;ثانوي;حي الياسمي -التقاسيم- طريق كلية العلوم سيدي بوزيد
13;سيدي بوزيد;بئر الحفي;المدرسة الإعدادية الخاصة حنبعل;ثانوي;شارع البيئة بئر الحفي
13;سيدي بوزيد;بئر الحفي;"المعهد الخاص ""افاق"" بئر الحفي";ثانوي;حي النور بئر الحفي 
13;سيدي بوزيد;سيدي بوزيد الشرقية;"المعهد الخاص ""AVG SCHOOL"" بسيدي بوزيد";ثانوي;حي التقاسيم سيدي بوزيد 
13;سيدي بوزيد;جلمة;"المعهد الخاص ""انس سكول"" بجلمة";ثانوي;شارع الحرية جلمة 
13;سيدي بوزيد;سيدي بوزيد الشرقية;المعهد الخاص التميز بسيدي بوزيد ;ثانوي;تقسيم الياسمين سيدي بوزيد سيدي بوزيد 
13;سيدي بوزيد;سيدي بوزيد الغربية;المدرسة الإعدادية الخاصة أكاديمية قادة المستقبل بسيدي بوزيد;ثانوي;شارع اتحاد المغرب العربي 
14;قفصة;المتلوي;المعهد الخاص الحرية المتلوي;ثانوي;حي النسيم بالمتلوي
14;قفصة;الرديف;المعهد الخاص ابن خلدون الرديف;ثانوي;شارع ابن منظور الرديف
14;قفصة;القطار;المعهد الخاص الحرية القطار;ثانوي;شارع الخليل القطار 
14;قفصة;قفصة الجنوبية;المعهد الخاص ابن منظور قفصة;ثانوي;شارع الطاهر الحداد حي النور قفصة
14;قفصة;أم العرايس;المعهد الخاص الحرية أم العرائس;ثانوي;حي الأمل أم العرائس
14;قفصة;القصر;المعهد الخاص الأمل القصر;ثانوي;طريق قابس القصر قفصة
